model,regime,scenario,replicate,policy,seed,events,goal_utility_ratio,critical_success_rate,mean_latency,energy,generated,delivered,outages,recoveries,handovers,reroutes,final_hash,thinning_rejections,thinning_windows,scenario_mobility,scenario_stress,scenario_channel,scenario_demand
gru_closed,high_mobility,3,0,throughput,1.3484609404232145e+19,86,0.8492212073490814,0.9230769230769232,0.650872581408971,49.524,27,26,1,1,4,0,f009dcd46aa15c4e951fec462cd926f2fc447763387f831ee7c1d6c2ed74f277,53,3,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
gru_closed,high_mobility,3,0,semantic,1.3484609404232145e+19,86,0.8469114960629922,0.9230769230769232,0.6416676382655786,49.70399999999999,27,26,1,1,4,0,c72b226ddbb7414ed1e485a11497b8bfd89fb814ac05c3cc9f05b692087cb787,53,3,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
oracle,high_mobility,3,1,throughput,1.3881620179256e+19,66,0.7642604484304931,0.8571428571428571,0.450695174655394,34.739999999999995,19,17,1,1,7,1,8d122bc5ca972ebeac365a94ff8e276a3baca4a5588a5bcd02f60825149be553,46,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
oracle,high_mobility,3,1,semantic,1.3881620179256e+19,66,0.7880810762331837,0.8571428571428571,0.4447152232109262,34.919999999999995,19,17,1,1,7,1,996a311aa431945a59a1f0b7afedeb54d8fbd1c0a5e63344aaeb30ad078d89ed,47,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_closed,high_mobility,3,1,throughput,1.3881620179256e+19,64,0.7581135238095238,0.8333333333333334,0.4813389406164596,42.164,21,19,0,0,3,0,3706fb23f8d7a41824f0a6e8ce4a07e44054dd6c119fbe20f75ecb8b26f82d70,55,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_closed,high_mobility,3,1,semantic,1.3881620179256e+19,64,0.7581135238095238,0.8333333333333334,0.4765162882298952,42.164,21,19,0,0,3,0,06ed3e13e87654efbc103263ddbba56607b763543f0ccde2ee55721b7fee9a66,55,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_nojump,high_mobility,3,1,throughput,1.3881620179256e+19,75,0.7763006646525679,0.9090909090909092,0.5285702586549778,40.892,25,22,1,0,3,0,587c1a8f7a211ca2f2a173a3f4ad63f99e518e47a7681d2b1b1b29bf1e4ce926,60,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_nojump,high_mobility,3,1,semantic,1.3881620179256e+19,72,0.7966410596026489,0.9,0.4894396905487888,41.112,23,21,0,0,5,0,5a1acf0201b37b52cabaada1d6c068bb22f3b72d5466be0d7ab2ee631a45f39d,56,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
gru_closed,high_mobility,3,1,throughput,1.3881620179256e+19,79,0.6902651194539248,0.7777777777777778,0.6226706439060317,46.09199999999999,26,23,0,0,4,0,0ec05441c7a80212b41b1cc19b15d44861f1f11174c0afab4297aa7bfb6117f0,67,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
gru_closed,high_mobility,3,1,semantic,1.3881620179256e+19,79,0.6902651194539248,0.7777777777777778,0.612679975541192,46.09199999999999,26,23,0,0,4,0,7324c5ddfbad6968eddb318e0a2ac2714b07f35c873c9f39877fd9b91c981d94,70,1,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
oracle,high_mobility,4,0,throughput,4.164312602658287e+18,63,0.9300719999999998,1.0,0.5340082873756353,34.879999999999995,18,18,1,0,6,1,193f3a8c0628de86b8b80be9764cb401e893bc10ef92bb00fe234a3cb1dc1fae,38,3,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
oracle,high_mobility,4,0,semantic,4.164312602658287e+18,63,0.9300719999999998,1.0,0.5276501837330342,34.879999999999995,18,18,1,0,6,1,a97bf42876c00dff7def7c52eda0d5bafa8b556d20fb6486f6642b732b905dac,38,3,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_closed,high_mobility,4,0,throughput,4.164312602658287e+18,68,0.8990852413793103,1.0,0.4337022598609565,34.84,20,19,2,2,5,0,1003b17c948de8854c0fe7226c44f28cb2b24b74c2078221770b8458a4fd107a,31,4,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_closed,high_mobility,4,0,semantic,4.164312602658287e+18,65,0.8087057534246574,0.8571428571428571,0.7178955778670972,36.216,18,17,2,1,5,2,9a279fa92a97f1b6566da95f1e3ffaca575d999e381adaec107ca9ca0e7c6871,57,2,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_nojump,high_mobility,4,0,throughput,4.164312602658287e+18,68,0.8990852413793103,1.0,0.4337022598609565,34.84,20,19,2,2,5,0,22b42f2d826eb740f22d5b0bf57bf8700cf954b65999a0685ede4645d511c7a6,31,4,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_nojump,high_mobility,4,0,semantic,4.164312602658287e+18,59,0.9125697109826588,1.0,0.6383479917676125,38.048,17,17,1,1,6,0,eaab32ff7e33ff7558c992a3308c9ddec47e5676073b4af435da710c61703dfb,48,3,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
gru_closed,high_mobility,4,0,throughput,4.164312602658287e+18,62,0.8881651141552511,1.0,0.3379189643823617,34.876,18,18,1,1,6,0,8f016c0e9c13f149a996efeb13e54e8dac37ed50ba572713f1cfec677f63bfe8,25,4,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
gru_closed,high_mobility,4,0,semantic,4.164312602658287e+18,63,0.8841231654676259,1.0,0.4376026550277314,27.16,17,17,1,1,6,2,bc4e844df409e280155fb6c88a3529da988cf6c56d7f9a752c59135bf2a37dd6,30,4,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
oracle,high_mobility,4,1,throughput,1.7832152847091595e+19,82,0.771263440233236,0.9090909090909092,0.5978305771309688,45.304,28,23,1,0,2,1,083c1ea65ef92a700af9c836360ca81c83e948152873b774c5e9e70b441beea8,74,1,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
oracle,high_mobility,4,1,semantic,1.7832152847091595e+19,86,0.7403453506493505,0.8461538461538461,0.58802170279989,40.99999999999999,28,22,2,0,4,4,793b46b0e72a56a9e886755b582a83a0a2cf17b147db8c3d4d562c0d5c1b07c7,64,1,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_closed,high_mobility,4,1,throughput,1.7832152847091595e+19,67,0.9116927075812272,1.0,0.526259702362454,40.78799999999999,22,21,0,0,2,0,a02ccd1fc21837f7fe416b394ed6eafc566eeb578770d1d73ce54a5667a50d59,46,5,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_closed,high_mobility,4,1,semantic,1.7832152847091595e+19,67,0.9116927075812272,1.0,0.5182738155225717,40.78799999999999,22,21,0,0,2,0,158dc94f93431f0fc02cfc9f9aa2c57fd2cc77afe75c389da876375152fa85de,46,5,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_nojump,high_mobility,4,1,throughput,1.7832152847091595e+19,67,0.9116927075812272,1.0,0.526259702362454,40.78799999999999,22,21,0,0,2,0,2954483dbeb3499cceee5567a073dd5b3a1bbae71cdb94cb0768020b961ae648,46,5,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
cfc_nojump,high_mobility,4,1,semantic,1.7832152847091595e+19,67,0.9116927075812272,1.0,0.5182738155225717,40.78799999999999,22,21,0,0,2,0,e0d6ea03aa8c01f698bdc3a9c4b157743678edcdd32f96af86d1fc46f44b65a0,46,5,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
gru_closed,high_mobility,4,1,throughput,1.7832152847091595e+19,77,0.8544196587030716,1.0,0.5751475382314976,43.00799999999999,26,22,0,0,3,0,664cd86edc1962d5fe5c1971e245168a22529948a4f202425f9cd190205854b3,49,2,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
gru_closed,high_mobility,4,1,semantic,1.7832152847091595e+19,77,0.8544196587030716,1.0,0.5679205410222349,43.00799999999999,26,22,0,0,3,0,eff589dd47061aebce342a63254e33b09071aa5860e2a22722f131fed4ab5ad2,50,2,1.811562166914784,0.9214293653646748,1.088045875255125,0.999601943211818
oracle,high_mobility,5,0,throughput,1.6607502595091397e+19,64,0.8604930855018584,1.0,0.4434421169268924,35.087999999999994,20,19,1,1,3,0,87e1760da4c5c93df4cabb315a1367bf5cfb0596a3df42dc953a4b06622858fd,31,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
oracle,high_mobility,5,0,semantic,1.6607502595091397e+19,64,0.8572217100371745,1.0,0.4293630914441948,35.267999999999994,20,19,1,1,3,0,d3312369fc4b10a4a4491e205d240077b4248023a940dd4b5d33719b06697c17,32,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_closed,high_mobility,5,0,throughput,1.6607502595091397e+19,59,0.8344670967741934,0.875,0.4011382478623205,40.336,20,19,0,0,0,0,484fb82a9f96d22596bc5092d0722dee83098dca78222d8a52a0ee769487fe43,27,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_closed,high_mobility,5,0,semantic,1.6607502595091397e+19,59,0.8344670967741934,0.875,0.395621072851413,40.336,20,19,0,0,0,0,4c0b5fdf91f1caede371f9ead6679f2d30751389f42d4710d46cff9902c3408f,27,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_nojump,high_mobility,5,0,throughput,1.6607502595091397e+19,59,0.8344670967741934,0.875,0.4011382478623205,40.336,20,19,0,0,0,0,8f6e7ca5908e87e773d1bb5d0f32612aaa5394f607ba7cbe196c82d22325efb3,27,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_nojump,high_mobility,5,0,semantic,1.6607502595091397e+19,59,0.8344670967741934,0.875,0.395621072851413,40.336,20,19,0,0,0,0,d9fd9c45a7c37cc9ea69afb39da89dce747bc35cb283dfc43c0587de4ded9ad1,27,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
gru_closed,high_mobility,5,0,throughput,1.6607502595091397e+19,68,0.8142301805054148,0.8888888888888888,0.5561558276754383,36.10399999999999,22,18,2,1,0,2,5e697bd6dd92b0ee58182da9f0c80f8aec44bf78a581694b6b89254553aee9dc,38,2,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
gru_closed,high_mobility,5,0,semantic,1.6607502595091397e+19,73,0.9179253691275164,1.0,0.466944711482433,40.68399999999999,22,21,2,2,0,2,375e262a630f77e5c364fadbd0a7cac673430ee17fecb0a8ae012df5f23ae747,35,2,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
oracle,high_mobility,5,1,throughput,1.1771805990530589e+19,88,0.6884472727272725,0.75,0.7058675370468006,43.624,23,20,2,2,8,5,6bee520ca90875c247487cd22a46ef6f84e0542ad51d45c17ae295f1dfccb11b,82,1,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
oracle,high_mobility,5,1,semantic,1.1771805990530589e+19,81,0.5320037209302324,0.5,0.8748276996905497,36.78,22,17,2,1,8,5,3ecf163e4a2810cd5c78ea51d145711802779ee55a8f5992d9e1c3e0baffa04d,72,1,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_closed,high_mobility,5,1,throughput,1.1771805990530589e+19,68,0.8826141798941798,1.0,0.5810343758037256,46.1,21,21,0,0,5,0,dcd70aa3f3f4a21b9b7a10da0bb9cf46f330379c25ee75dd62c6a32517eda944,58,3,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_closed,high_mobility,5,1,semantic,1.1771805990530589e+19,81,0.8102308133971291,1.0,0.5503608326472003,48.49999999999999,26,22,1,0,4,1,d2d576f6fe1ca673e79951f66180098377d7ad63ceb4ff3eca8167e61deeba62,65,2,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_nojump,high_mobility,5,1,throughput,1.1771805990530589e+19,76,0.83579223880597,1.0,0.6362056315232429,51.152,24,23,0,0,5,0,44889367a3c862d1f556a06a58e5a68b0e2d36a4d967104873801779cf44f45c,70,2,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
cfc_nojump,high_mobility,5,1,semantic,1.1771805990530589e+19,87,0.8532813445378148,1.0,0.6228086656485308,59.04,28,26,0,0,5,0,2718090caf6c71e92643fa774db1b21562c10a5c0747d7da734070e38e3b9b3b,83,1,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
gru_closed,high_mobility,5,1,throughput,1.1771805990530589e+19,88,0.9011664957264957,1.0,0.6532904365059231,59.22,27,26,1,0,5,1,a0d73f60201f9acfcdf5a2c36e9bf8631ad9f28f3986f81dd6d4662b5c0ad9f9,80,1,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
gru_closed,high_mobility,5,1,semantic,1.1771805990530589e+19,89,0.916428034188034,1.0,0.6391110383058836,62.052,27,27,1,0,5,1,a3d34b5d7e2c0bda79acb51d17f419337c4077eaa5c63a9bfc67b9b2f86d7ea2,80,1,1.9327875193549395,1.0640237084832125,1.1115625998021117,1.1877283361629638
oracle,high_stress,0,0,throughput,7.385156492153813e+18,73,0.3817861027190332,0.4545454545454545,1.9788052566979488,23.056,25,13,2,2,4,3,0727d04a5753cc7213162613b11df860bad333a52691897f9c30dac57585eebe,152,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
oracle,high_stress,0,0,semantic,7.385156492153813e+18,73,0.4136553459119496,0.5,1.680897831145364,22.236,27,12,3,2,4,5,fb35b202e1293270d15601e8f12182ab88c765aa49beedf2fa908bf4c5db0b84,99,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_closed,high_stress,0,0,throughput,7.385156492153813e+18,83,0.7119199999999997,0.75,1.4156901462483025,44.984,22,22,3,2,2,5,4647fc7b9d0bc839f2bb333152f066559bb896c940a4e034b85fa3a2d248652f,124,3,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_closed,high_stress,0,0,semantic,7.385156492153813e+18,80,0.7549553583617745,0.8888888888888888,1.5349676094537346,47.088,26,24,1,1,2,0,6d24d332b4c12de1dfceebcf5215201b6fbef56abf0503d9510896f7057429c2,173,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_nojump,high_stress,0,0,throughput,7.385156492153813e+18,76,0.7621866666666663,0.875,0.8851335329417483,45.772,24,22,1,1,4,0,1b73d899e2b7317e891100ee5fbe391829032cb10b3fc5b8cbdbac2f49451726,87,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_nojump,high_stress,0,0,semantic,7.385156492153813e+18,79,0.680591515151515,0.75,1.396719779092566,46.56,24,22,2,1,3,2,bcff1307135e817dd43ad3e6991416b4f2956c0b113919cc14e8ce2576458414,139,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
gru_closed,high_stress,0,0,throughput,7.385156492153813e+18,115,0.5216,0.5,1.8174416079197613,57.95199999999999,31,27,3,2,6,8,14202df4f42748b22e9022816c7aaf769353f314d915246387f5ae8160d1f2bd,167,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
gru_closed,high_stress,0,0,semantic,7.385156492153813e+18,83,0.7277681159420288,0.875,1.5123304446592982,48.05599999999999,27,24,1,1,3,0,678ed08868e041837ffbbbf12d42d845c06bf162ecbbe3bdd347045b3d3d4c0c,148,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
oracle,high_stress,0,1,throughput,9.456390182744402e+18,66,0.8636261386138615,1.0,0.7358660050426836,33.744,19,16,4,4,4,0,5f4d6610b9397644e40788744c114a2d32ffce2b464ec3e377c03aa3649a43a8,71,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
oracle,high_stress,0,1,semantic,9.456390182744402e+18,66,0.8636261386138615,1.0,0.7230412764209351,33.744,19,16,4,4,4,0,d7659a60cf1f6a597c28fad883e2286c19af8351e15efe4a962b10804a0f72b4,72,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_closed,high_stress,0,1,throughput,9.456390182744402e+18,64,0.5806499115044245,0.6666666666666666,0.6041985623826032,32.176,25,14,3,2,3,0,f4d71e89870ccfab14f54482d34c32c91caf530dbf39e3aff37ca74dddd21eeb,69,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_closed,high_stress,0,1,semantic,9.456390182744402e+18,72,0.7083733333333331,0.8333333333333334,0.6614266002423473,35.756,24,16,3,3,3,0,ac4eb943cd01dbb5276bfe9845bc85302f67fe2fa5cc5554342ca54ea589347e,75,2,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_nojump,high_stress,0,1,throughput,9.456390182744402e+18,57,0.6093017475728154,0.6666666666666666,0.506627459639628,28.912,20,13,3,2,3,0,d902ae2cabcc8d7b1daacd801323508f3f7f012ac5e03364f85bb5cd06a791b0,43,3,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
cfc_nojump,high_stress,0,1,semantic,9.456390182744402e+18,57,0.6093017475728154,0.6666666666666666,0.4948445960683073,28.912,20,13,3,2,3,0,11cfeb070dc324639779e2836bfd2a6da9da4b83715b4dc0c3c2576cb124585e,44,3,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
gru_closed,high_stress,0,1,throughput,9.456390182744402e+18,56,0.6171701010101008,0.6666666666666666,0.4979117271076417,23.68,18,11,4,2,4,3,45fe752a0305fc31049d0ccfff60ee987096d81a5188bd9a3fc641b7d379fe4b,30,3,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
gru_closed,high_stress,0,1,semantic,9.456390182744402e+18,56,0.6171701010101008,0.6666666666666666,0.4841727224932032,23.68,18,11,4,2,4,3,c37a49c3e36dfdc49f671212c8a55ac36b6e85c48a6d29f7f2443533200eefd2,30,3,0.9959635352429907,1.5759676832611658,0.8764294486584696,1.2997640460385569
oracle,high_stress,1,0,throughput,6.331136780528621e+18,72,0.8789008071748876,1.0,1.0710810452957011,33.7,19,17,2,2,8,3,2c046a920aa16e4672646f1c12679c22b3a301218af8228a094bbddaffe237f8,63,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
oracle,high_stress,1,0,semantic,6.331136780528621e+18,70,0.7835236529680363,0.8571428571428571,1.0848712294886274,32.52,18,16,2,2,8,3,dee5038c5252b4cd6bc21ab0222791a54f82034076bd809cb801515e75a8ad16,63,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_closed,high_stress,1,0,throughput,6.331136780528621e+18,50,0.7719156650246305,0.8571428571428571,0.4793880137250518,24.28,14,13,2,1,4,1,1617e097b33309f2a2b736345465a3044b295f6eeaae87afad548a1fe7c543f4,27,7,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_closed,high_stress,1,0,semantic,6.331136780528621e+18,50,0.7943199999999999,0.875,0.4728926401946282,22.628,14,13,2,1,4,1,752adb95c228ba9e09bb58fb27e7412db2d36d30b2c0ed8eb94a6fc88935b9c9,26,7,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_nojump,high_stress,1,0,throughput,6.331136780528621e+18,59,0.888650616113744,1.0,0.6422086377612122,32.092,16,16,2,1,6,1,d6d1c2208ac2570e048138aca63107877ea920b0f4c36a24e076107486eda829,33,3,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_nojump,high_stress,1,0,semantic,6.331136780528621e+18,59,0.888650616113744,1.0,0.6185747931050916,32.092,16,16,2,1,6,1,f6a50f3e2120f8ef713f0697881b02b486f61f6f201b91f31506ea8698f8bdd8,32,3,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
gru_closed,high_stress,1,0,throughput,6.331136780528621e+18,45,0.6835265641025641,0.7142857142857143,0.5327281576137953,20.268,12,11,2,2,4,1,b5744a950c0d926a0cbd04164a6a9d68c4de601843bf339a67325f21d8e69f63,27,7,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
gru_closed,high_stress,1,0,semantic,6.331136780528621e+18,45,0.6835265641025641,0.7142857142857143,0.5231323963696131,20.268,12,11,2,2,4,1,7837398f3891d07381850c44ad3f906ce13f2f3777cd128889077755c80ec384,27,7,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
oracle,high_stress,1,1,throughput,1.6025079153957845e+19,49,0.1474666666666666,0.125,2.308643598698551,17.52,24,8,1,0,3,1,0a49ea1b1128a6c635de35b665af9c675cbb242d23f6925a6dcd1f13cf98ab40,111,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
oracle,high_stress,1,1,semantic,1.6025079153957845e+19,48,0.1701661538461538,0.125,2.3075301778938764,17.7,23,8,1,0,3,1,2cc32cbf60cbd732a5c897be4fb9f3f2a22cf11bb0e47b90f2e3d0652041a18c,108,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_closed,high_stress,1,1,throughput,1.6025079153957845e+19,87,0.9009338645418324,1.0,0.9700202753480328,54.748000000000005,26,24,1,0,4,3,8eaee4b62c0dead3e2f6aafe2f8bac37e63187cd2a24ab97a875c0e7713baaa3,119,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_closed,high_stress,1,1,semantic,1.6025079153957845e+19,87,0.9009338645418324,1.0,0.9590325888562982,54.748000000000005,26,24,1,0,4,3,ae6b248a46e0d8416373d9367452884b058c1319dfca84eb7b524a84ee073885,119,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_nojump,high_stress,1,1,throughput,1.6025079153957845e+19,60,0.8576065979381443,1.0,0.6037314436904099,28.512,17,14,1,1,6,2,7b71c23735d1c99a80a1caa485190826dd5f13fe3c67f8054388d9011f2024b4,67,4,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
cfc_nojump,high_stress,1,1,semantic,1.6025079153957845e+19,73,0.8912210526315787,1.0,0.9761161755683408,37.048,17,16,2,2,5,7,6eabcc0ee7aadbe0c0d69cd53418bdf63f79b5443bc6223f36e436b7ed2c36ec,60,4,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
gru_closed,high_stress,1,1,throughput,1.6025079153957845e+19,91,0.8675499625468164,1.0,0.8942377695254053,60.72399999999999,30,27,0,0,4,0,563b0cdca86dad2d575784d974c12009823a38865ae283c4cd0d1afb68a3562a,122,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
gru_closed,high_stress,1,1,semantic,1.6025079153957845e+19,84,0.8961952123552119,1.0,1.1046196022606476,56.284,28,25,0,0,4,0,0c4bef0247c433a528dfef8dfd89a536b6fbd3f105d1d6c296069e29b6fe49c9,119,2,1.2386101162154666,2.0233158147218577,0.8794198290264741,1.201571842012405
oracle,high_stress,2,0,throughput,6.520314652609759e+18,73,0.7726547692307689,0.875,0.4420909958141588,47.068,23,22,1,1,3,0,97f987eda0d2bcfac74a2ae05a7fca77e6ff7e6852958286982cf38a78a0abdb,46,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
oracle,high_stress,2,0,semantic,6.520314652609759e+18,81,0.7210457971014493,0.75,0.5217548396504972,56.208,27,25,1,0,1,0,90b62fdc984c66cb2fdca6eaf1669a5c9dd1212d58628a647a58d5cb6430da3e,62,2,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_closed,high_stress,2,0,throughput,6.520314652609759e+18,61,0.8836753398058248,1.0,0.419380020283849,41.376,20,19,1,1,0,0,abf4faa1c1ee7379537cb25a7653187bbc42a302587a23708a0d963244a0a69f,48,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_closed,high_stress,2,0,semantic,6.520314652609759e+18,61,0.8836753398058248,1.0,0.4196255705335563,41.376,20,19,1,1,0,0,52be0628a0338b4643439319cb89bd9388c3d0e623a6ea0c25d01318638339e2,48,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_nojump,high_stress,2,0,throughput,6.520314652609759e+18,59,0.8154446560846558,1.0,0.4583653640264404,37.796,21,17,1,0,0,0,dc43cefe25986d810a5992a3fd29a03bd06f68a5fc0d751179da4f155ea8b57e,60,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_nojump,high_stress,2,0,semantic,6.520314652609759e+18,59,0.8154446560846558,1.0,0.4596830155784306,37.796,21,17,1,0,0,0,796be31299c61d0b381708286cd65d2fd91a584ba18113c59e081a1e213561c2,60,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
gru_closed,high_stress,2,0,throughput,6.520314652609759e+18,61,0.8578889320388345,1.0,0.419380020283849,41.196,20,19,1,1,0,0,55f97f8ccd8119f3d6207889a4594b40787a2d90157914a76b86c6176e517291,48,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
gru_closed,high_stress,2,0,semantic,6.520314652609759e+18,61,0.8578889320388345,1.0,0.4196255705335563,41.196,20,19,1,1,0,0,4b926b725fcd6c1392f85c55acbfcecde578d093642a6d829ff3b1dc6c8f18e9,48,3,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
oracle,high_stress,2,1,throughput,3.414318641986545e+18,75,0.5002892549019607,0.5714285714285714,1.2732956153488502,34.59199999999999,27,17,1,0,6,1,2b020d1cb19a013ddaaf4cf1712903d35b93b437ceb9fc88840ee306367d18d5,172,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
oracle,high_stress,2,1,semantic,3.414318641986545e+18,99,0.6158738170347002,0.6666666666666666,0.7566593926611774,53.68799999999999,32,25,2,1,5,2,ed667fb934bb360569c0b4eb46abe8a6d79f54d3a0596f9d94fa79cadf8334c0,122,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_closed,high_stress,2,1,throughput,3.414318641986545e+18,115,0.7768331531531532,0.7777777777777778,0.7348157422379346,76.664,36,34,1,0,4,2,adc5f17e9d70ecf0924810217bb52a7f2ee75e7460b49248ba78ef767b881b71,111,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_closed,high_stress,2,1,semantic,3.414318641986545e+18,117,0.7664351335311572,0.7777777777777778,0.7222298491892417,76.664,37,34,1,0,4,2,4d64267aa2035ce935296a58789a7d18ac8a360cb8d70ceae904adae4b34fe53,112,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_nojump,high_stress,2,1,throughput,3.414318641986545e+18,101,0.836688745519713,1.0,0.6534079134455852,61.828,33,28,1,0,4,1,0d647e32462596f20c6afd2697e7e3dd6ea50b6149ee96d74139e821f1e66540,134,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
cfc_nojump,high_stress,2,1,semantic,3.414318641986545e+18,101,0.8352665232974907,1.0,0.6344894619485849,61.828,33,28,1,0,4,1,bc2a80dae3a68adde08ffb3b96b1ae30ef3f9e3dab7b116f50682657cb8de5f1,133,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
gru_closed,high_stress,2,1,throughput,3.414318641986545e+18,107,0.7563545098039214,0.8666666666666667,0.5561512170117827,58.336,36,30,1,0,3,1,c701743a88500c3c9b6d4a6cdb75d79099c032dc955ab73f8172987219338047,100,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
